file,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
59213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59215,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
59216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59230,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0
59236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59237,0,5,29,1,1,1,3,6,0,0,0,0,0,0,0,0
59238,0,5,29,1,1,1,3,6,0,0,0,0,0,0,0,0
59239,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
59245,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
59249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59252,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59253,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59254,0,0,36,0,0,2,2,3,0,0,0,5,0,0,0,0
59255,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59261,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59265,0,2,78,0,0,0,2,0,0,0,0,0,0,0,0,0
59267,28,0,6,0,0,4,0,4,0,0,0,2,0,0,0,2
59268,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0
59269,0,3,8,0,0,1,1,7,0,0,0,1,0,0,1,3
59270,0,1,22,0,0,1,0,5,0,0,0,1,0,0,0,0
59271,0,1,44,0,0,5,2,7,0,0,0,0,0,0,0,0
59272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59295,0,1,0,0,0,1,0,2,0,0,2,1,0,0,0,2
59299,0,2,8,0,0,3,4,0,0,0,0,2,0,0,0,1
59301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59306,2,11,10,0,0,14,0,0,2,0,2,1,0,0,0,2
59307,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
59309,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59311,0,3,44,0,0,2,0,0,0,0,0,1,0,0,0,2
59313,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,2
59314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59317,106,240,1830,7,23,323,333,220,3,3,32,164,12,1,5,112
59318,1,22,208,0,0,27,26,14,1,0,1,11,0,0,1,9
59319,34,129,1047,2,39,128,286,146,1,1,12,156,0,2,1,54
59321,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
59325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59328,89,1535,1446,22,42,265,501,164,6,0,24,213,3,4,1,124
59331,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
59332,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
59334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59335,0,2,0,0,0,21,0,0,0,0,1,2,0,0,0,2
59336,1,3,16,0,0,2,0,0,0,0,0,2,0,0,0,5
59337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59340,70,292,1160,3,9,269,3964,227,2,0,14,139,2,2,4,119
59341,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
59344,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0
59345,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59350,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59352,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59356,1,1,0,0,0,5,0,4,0,0,0,5,0,0,0,0
59357,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1
59358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59361,138,352,1832,24,83,404,335,308,5,1,27,317,4,6,10,202
59365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59369,7,45,125,3,0,42,27,41,0,0,4,25,3,0,4,27
59372,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
59373,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59375,0,11,8,0,0,3,0,0,0,0,0,1,0,0,0,1
59378,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
59380,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,2
59381,69,141,668,7,19,158,93,131,2,0,10,119,4,14,1,81
59383,20,68,161,2,4,43,24,48,0,0,4,38,0,2,0,27
59385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59386,66,337,1012,7,21,155,266,218,8,0,11,141,4,3,0,89
59388,3,5,44,0,0,1,8,21,0,0,0,15,0,0,0,4
59392,96,65,330,1,5,84,45,73,1,0,4,47,1,1,1,27
59393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59396,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59401,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59413,2,14,54,0,0,0,0,17,0,0,0,4,0,0,0,0
59420,0,3,12,0,0,0,14,2,0,0,0,1,0,0,0,0
59421,0,3,12,0,0,0,14,2,0,0,0,1,0,0,0,0
59430,0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0
59441,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59449,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
59453,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2
59454,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1
59457,1,6,1,0,0,0,0,1,0,0,0,2,0,0,0,0
59462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
59463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59466,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
59467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59476,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59479,1,2,6,0,0,0,0,1,0,0,1,2,0,0,0,5
59480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59481,0,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0
59487,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1
59496,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59498,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0
59499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59500,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
59502,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59503,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
59504,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0
59506,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
59508,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59525,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59530,1,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0
59548,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59560,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59562,4,21,20,0,0,7,5,6,0,0,0,4,2,0,0,5
59563,0,8,13,0,0,1,31,2,0,0,2,13,0,0,0,2
59566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59569,3,3,11,0,0,7,8,2,1,0,0,5,0,0,0,7
59570,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59574,2,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0
59575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59577,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59579,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
59581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59588,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59602,1,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0
59606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59607,2,1,11,0,0,0,0,4,0,0,0,3,0,0,0,1
59611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59617,0,35,6,0,0,0,6,5,0,0,0,0,0,0,0,0
59618,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
59619,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59622,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0
59623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59628,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0
59631,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
59633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59646,22,121,165,7,1,42,80,71,0,0,0,73,1,1,1,30
59648,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0
59651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59657,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59658,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0
59661,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
59662,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59666,2,2,0,0,0,1,0,3,0,0,0,1,0,0,0,1
59671,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
59673,2,2,0,0,0,1,0,3,0,0,0,1,0,0,0,1
59675,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0
59681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59689,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
59691,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59712,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,1
59715,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
59716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59720,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0
59723,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59726,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59727,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59740,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59743,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,4
59751,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59755,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59760,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1
59764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59770,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2
59772,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,1
59773,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59774,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0
59777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59812,0,2,0,0,0,6,0,2,0,0,0,1,0,0,0,0
59816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59817,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0
59818,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
59821,0,3,4,1,0,0,2,5,0,0,1,2,0,0,0,1
59823,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
59824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59826,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59843,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59851,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59870,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0
59874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59876,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59877,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59881,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59892,0,3,8,0,0,0,2,0,0,0,0,0,0,0,0,0
59900,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59909,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
59910,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2
59917,0,4,9,0,0,3,8,1,0,0,0,0,0,0,0,0
59921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59928,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0
59943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59960,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59961,0,0,12,0,0,0,6,0,0,0,1,0,0,0,0,1
59963,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
59964,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
59971,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59976,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59984,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59985,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59990,0,5,0,0,0,0,7,1,0,0,0,3,0,0,0,3
59994,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59997,13,50,127,1,1,31,21,35,0,0,10,33,2,1,1,42
59998,0,5,5,1,0,0,0,4,0,0,0,1,0,0,0,3
59999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60006,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60009,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
60011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60012,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
60014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60015,0,1,0,0,0,4,8,4,0,0,0,3,0,0,0,3
60024,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60036,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
60038,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
60040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60043,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
60045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60047,0,0,4,1,2,1,3,4,0,0,0,0,0,0,0,0
60048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60055,0,2,0,0,0,2,0,27,0,0,0,0,0,0,0,1
60058,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60063,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,2
60076,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
60088,0,0,6,0,0,6,8,6,0,0,1,1,2,0,0,5
60091,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
60092,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
60094,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0
60095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60103,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0
60106,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
60114,2,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1
60119,0,3,0,0,0,2,0,0,1,0,0,0,0,1,0,1
60120,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0
60132,2,4,0,0,0,4,8,6,0,0,0,6,0,0,0,5
60133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
60134,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
60135,0,2,2,0,0,16,0,2,0,0,0,0,0,0,0,0
60136,0,1,0,0,0,5,0,1,0,0,0,2,0,0,0,0
60137,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60139,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0
60149,0,7,14,0,0,4,8,1,0,0,0,2,0,0,0,2
60151,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,0
60156,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
60163,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
60166,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
60173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60174,1,4,8,0,1,4,0,4,0,0,0,1,0,0,0,2
60175,1,3,1,0,0,0,0,3,0,0,0,3,0,0,0,0
60176,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
60177,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60178,32,27,69,0,2,6,11,5,0,0,0,3,0,0,0,9
60179,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
60181,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,0
60182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,0
60189,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60192,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
60193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60195,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
60196,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60198,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
60199,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
60200,1,3,1,0,0,0,0,3,0,0,0,3,0,0,0,0
60201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60202,1,4,8,0,1,4,0,4,0,0,0,1,0,0,0,2
60203,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60210,23,86,263,5,3,121,116,89,1,0,4,64,6,0,2,87
60216,0,1,10,0,0,1,0,0,0,0,0,1,0,0,0,1
60217,0,2,2,0,0,16,0,2,0,0,0,0,0,0,0,0
60218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60223,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60225,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60226,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
60234,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
60238,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
60239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60241,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
60249,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
60257,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0
60264,0,2,0,0,0,2,0,27,0,0,0,0,0,0,0,1
60265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60287,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0
60295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60297,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60312,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
60313,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60319,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
60320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60321,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
60328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60346,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60355,4,13,1,0,0,15,4,6,0,0,0,2,0,0,0,2
60374,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0,0
60381,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
60388,0,4,12,0,0,0,0,6,0,0,0,1,0,0,1,0
60397,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
60401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60407,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
60410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60423,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
60424,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0
60425,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
60426,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1
60427,2,3,18,0,0,4,0,2,0,0,0,12,0,0,0,1
60428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60430,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60431,0,1,6,0,0,4,6,4,0,0,0,2,0,0,0,0
60433,0,1,6,0,0,4,6,4,0,0,0,2,0,0,0,0
60436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60440,0,11,0,0,0,16,0,6,0,0,0,2,0,0,0,0
60443,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
60456,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
60457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60459,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60478,1,5,0,0,0,0,0,1,0,0,0,2,0,0,0,1
60482,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
60494,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60511,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
60512,0,1,0,0,0,5,0,1,0,0,0,2,0,0,0,0
60514,0,0,8,0,0,23,0,0,0,0,0,0,0,0,0,0
60515,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
60517,4,0,15,0,0,1,0,0,0,0,0,4,0,0,0,0
60519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60524,0,1,14,1,0,0,0,2,0,0,0,2,0,0,0,2
60525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60529,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60537,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0
60548,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60549,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
60550,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
60551,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
